date,customer_count,dow,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun,dow_sin,dow_cos,month,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,holiday_元宵_day,holiday_元宵_dist,holiday_端午_day,holiday_端午_dist,holiday_母親節_day,holiday_母親節_dist,holiday_中秋_day,holiday_中秋_dist,holiday_中元_day,holiday_中元_dist,holiday_七夕_day,holiday_七夕_dist,holiday_父親節_day,holiday_父親節_dist,holiday_雙十_day,holiday_雙十_dist,holiday_冬至_day,holiday_冬至_dist,holiday_聖誕_day,holiday_聖誕_dist,holiday_清明_day,holiday_清明_dist,holiday_元旦_day,holiday_元旦_dist,holiday_除夕_day,holiday_除夕_dist,holiday_春節_day,holiday_春節_dist,holiday_周年慶,payday5_day,payday5_dist,segment,avg_temp,avg_humidity,rainfall,rain_flag
2014-08-04,2656,0,1,0,0,0,0,0,0,0.0,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.375,0,0.125,0,-0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.08333333333333333,1,29.6,77,0.0,0
2014-08-05,2701,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.3125,0,0.1875,0,-0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,29.5,78,3.5,1
2014-08-06,2935,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.25,0,0.25,0,-0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.08333333333333333,1,30.1,72,0.0,0
2014-08-07,3456,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.1875,0,0.3125,0,-0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.16666666666666666,1,30.7,71,0.0,0
2014-08-08,4135,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.125,0,0.375,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.25,1,31.1,71,0.0,0
2014-08-09,5749,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.0625,0,0.4375,0,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.3333333333333333,1,31.1,71,0.0,0
2014-08-10,3932,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.5,0,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.4166666666666667,1,30.9,68,0.0,0
2014-08-11,1990,0,1,0,0,0,0,0,0,0.0,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0625,0,0.5625,0,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.5,1,30.2,72,0.5,1
2014-08-12,1932,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.125,0,0.625,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.5833333333333334,1,29.5,78,3.0,1
2014-08-13,2044,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1875,0,0.6875,0,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.6666666666666666,1,28.9,77,0.0,0
2014-08-14,2097,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.75,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.75,1,30.7,67,0.0,0
2014-08-15,2216,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3125,0,0.8125,0,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.8333333333333334,1,30.8,70,0.0,0
2014-08-16,3254,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.375,0,0.875,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.9166666666666666,1,30.5,74,1.5,1
2014-08-17,3742,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4375,0,0.9375,0,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.0,1,30.1,75,0.0,0
2014-08-18,1877,0,1,0,0,0,0,0,0,0.0,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,0,1.0,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,28.1,82,24.0,1
2014-08-19,1867,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5625,0,0.0,0,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,26.4,87,49.5,1
2014-08-20,2127,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.625,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,28.8,75,0.0,0
2014-08-21,2126,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.6875,0,0.0,0,0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,29.5,71,0.0,0
2014-08-22,2283,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,29.8,71,0.0,0
2014-08-23,3569,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-1.0,0,0.8125,0,0.0,0,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,29.6,67,0.0,0
2014-08-24,3986,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.9375,0,0.875,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-1.0,1,30.0,69,0.0,0
2014-08-25,2121,0,1,0,0,0,0,0,0,0.0,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.875,0,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.9166666666666666,1,30.1,71,0.0,0
2014-08-26,2124,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.8125,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.8333333333333334,1,30.6,68,0.0,0
2014-08-27,2135,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.75,1,30.0,68,0.0,0
2014-08-28,2148,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.6666666666666666,1,29.8,71,0.0,0
2014-08-29,2138,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.5833333333333334,1,31.5,66,0.0,0
2014-08-30,3407,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.5,1,30.5,72,0.0,0
2014-08-31,4085,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.4166666666666667,1,30.3,67,0.0,0
2014-09-01,2130,0,1,0,0,0,0,0,0,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.3333333333333333,1,30.8,65,0.0,0
2014-09-02,2125,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.25,1,30.6,66,0.0,0
2014-09-03,2162,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.16666666666666666,1,30.9,66,0.0,0
2014-09-04,2321,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.08333333333333333,1,30.1,71,0.0,0
2014-09-05,2661,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,31.2,63,0.0,0
2014-09-06,4232,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.08333333333333333,1,31.2,66,0.0,0
2014-09-07,4238,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,-0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.16666666666666666,1,30.0,72,0.0,0
2014-09-08,3679,0,1,0,0,0,0,0,0,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.25,1,30.6,69,0.0,0
2014-09-09,1978,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.3333333333333333,1,30.6,69,0.0,0
2014-09-10,2067,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.4166666666666667,1,29.8,73,0.0,0
2014-09-11,1996,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.5,1,30.3,70,0.0,0
2014-09-12,2146,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.5833333333333334,1,30.5,68,0.0,0
2014-09-13,3522,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.6666666666666666,1,30.4,68,0.0,0
2014-09-14,4097,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.75,1,30.4,70,0.0,0
2014-09-15,2098,0,1,0,0,0,0,0,0,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.8333333333333334,1,32.2,61,0.0,0
2014-09-16,2078,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.9166666666666666,1,31.4,67,0.0,0
2014-09-17,1946,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.0,1,31.0,70,0.0,0
2014-09-18,2099,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,31.0,65,0.0,0
2014-09-19,2323,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,31.0,63,0.0,0
2014-09-20,4152,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,31.4,61,0.0,0
2014-09-21,4082,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,29.0,70,15.5,1
2014-09-22,1942,0,1,0,0,0,0,0,0,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,26.3,86,107.0,1
2014-09-23,2046,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-1.0,1,28.2,79,0.0,0
2014-09-24,2678,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,-1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.9166666666666666,1,27.7,83,0.5,1
2014-09-25,2374,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.8333333333333334,1,27.9,79,0.5,1
2014-09-26,2367,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.75,1,28.2,74,0.0,0
2014-09-27,3732,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.6666666666666666,1,27.8,70,0.0,0
2014-09-28,4285,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.5833333333333334,1,27.9,69,0.0,0
2014-09-29,2275,0,1,0,0,0,0,0,0,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.5,1,28.1,68,0.0,0
2014-09-30,2237,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.4166666666666667,1,28.5,70,0.0,0
2014-10-01,2466,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.3333333333333333,1,26.4,82,0.5,1
2014-10-02,2204,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.25,1,27.2,73,0.0,0
2014-10-03,2388,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.16666666666666666,1,25.8,66,0.0,0
2014-10-04,3786,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,-0.08333333333333333,1,24.5,63,0.0,0
2014-10-05,4398,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,0.0,1,25.3,65,0.0,0
2014-10-06,2178,0,1,0,0,0,0,0,0,0.0,1.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.08333333333333333,1,24.5,62,0.0,0
2014-10-07,2298,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.16666666666666666,1,23.8,64,0.0,0
2014-10-08,2043,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.25,1,24.5,68,0.0,0
2014-10-09,2062,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.3333333333333333,1,23.6,89,9.5,1
2014-10-10,3179,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.4166666666666667,1,24.0,93,50.5,1
2014-10-11,3735,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.5,1,23.4,88,16.5,1
2014-10-12,3968,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.5833333333333334,1,23.0,77,1.0,1
2014-10-13,2205,0,1,0,0,0,0,0,0,0.0,1.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.6666666666666666,1,22.4,69,0.0,0
2014-10-14,2105,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.75,1,21.5,64,0.0,0
2014-10-15,2192,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.8333333333333334,1,21.5,60,0.0,0
2014-10-16,1966,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.9166666666666666,1,21.9,59,0.0,0
2014-10-17,2151,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.0,1,23.3,69,0.0,0
